phase,previous_operation,frame_ms,cpu_ms,gpu_ms,gc_alloc_bytes,draw_calls
walking,0,1.8822,3.0969,0.0000,112,516
walking,0,2.9051,3.8097,0.0000,112,522
walking,0,2.8748,2.9484,0.0000,112,522
walking,0,2.9199,1.8803,0.0000,112,520
walking,0,4.1027,2.9508,0.0000,112,516
walking,0,3.0318,2.8310,0.0000,112,519
walking,0,1.8955,2.9197,0.0000,112,520
walking,0,2.6446,4.1054,0.0000,112,515
walking,0,2.8643,3.0272,0.0000,112,517
walking,0,3.3555,1.8939,0.0000,112,516
walking,0,3.0108,2.6470,0.0000,112,518
walking,0,3.1801,2.8638,0.0000,112,516
walking,0,3.9975,3.3828,0.0000,112,511
walking,0,2.8593,2.9836,0.0000,112,516
walking,0,2.4544,3.1816,0.0000,112,515
walking,0,3.0071,3.9964,0.0000,112,516
walking,0,2.9566,2.8598,0.0000,112,516
walking,0,2.8226,2.4520,0.0000,112,516
walking,0,3.3313,3.0099,0.0000,112,515
walking,0,3.0552,2.9559,0.0000,112,516
walking,0,2.9984,2.8227,0.0000,112,515
walking,0,2.8219,3.3338,0.0000,112,516
walking,0,3.0126,3.0532,0.0000,112,515
walking,0,3.0152,2.9979,0.0000,112,515
walking,0,2.7586,2.8211,0.0000,112,515
walking,0,3.2376,3.0146,0.0000,112,516
walking,0,3.1144,3.0131,0.0000,112,506
walking,0,2.8330,2.7603,0.0000,112,516
walking,0,3.3839,3.2385,0.0000,112,516
walking,0,3.6341,3.1122,0.0000,112,516
walking,0,1.9048,2.8337,0.0000,112,516
walking,0,2.7355,3.3877,0.0000,112,514
walking,0,2.8796,3.6322,0.0000,112,514
walking,0,2.7804,1.9024,0.0000,112,516
walking,0,4.3969,2.7346,0.0000,112,516
walking,0,2.8394,2.8824,0.0000,112,515
walking,0,1.7904,2.7787,0.0000,112,516
walking,0,2.9831,4.3981,0.0000,112,516
walking,0,3.0341,2.8381,0.0000,112,516
walking,0,2.7259,1.7892,0.0000,112,515
walking,0,3.0157,2.9850,0.0000,112,515
walking,0,2.7935,3.0322,0.0000,112,516
walking,0,2.8667,2.7291,0.0000,112,516
walking,0,2.8023,3.0144,0.0000,112,516
walking,0,2.9785,2.7929,0.0000,112,516
walking,0,3.0973,2.8670,0.0000,112,516
walking,0,3.0611,2.8016,0.0000,112,516
walking,0,3.0891,2.9799,0.0000,112,515
walking,0,2.7730,3.0954,0.0000,112,512
walking,0,2.7982,3.0631,0.0000,112,516
walking,0,2.8752,3.0872,0.0000,112,516
walking,0,2.7937,2.7748,0.0000,112,516
walking,0,2.8188,2.7961,0.0000,112,516
walking,0,2.7347,2.8762,0.0000,112,514
walking,0,2.9486,2.7946,0.0000,112,516
walking,0,2.7484,2.8340,0.0000,112,516
walking,0,2.7871,2.7186,0.0000,112,516
walking,0,2.9256,2.9481,0.0000,112,515
walking,0,2.9054,2.7486,0.0000,112,516
walking,0,2.9611,2.7878,0.0000,112,515
walking,0,2.6489,2.9251,0.0000,112,513
walking,0,2.9594,2.9058,0.0000,112,505
walking,0,2.7828,2.9611,0.0000,112,516
walking,0,3.3925,2.6469,0.0000,112,515
walking,0,2.7244,2.9823,0.0000,112,516
walking,0,2.8379,2.7619,0.0000,112,484
walking,0,2.9170,3.3926,0.0000,112,474
walking,0,2.7421,2.7231,0.0000,112,484
walking,0,2.7852,2.8381,0.0000,112,482
walking,0,2.6302,2.9173,0.0000,112,482
walking,0,2.5800,2.7419,0.0000,112,484
walking,0,2.6758,2.7865,0.0000,112,484
walking,0,2.7225,2.6290,0.0000,112,484
walking,0,2.7303,2.5810,0.0000,112,484
walking,0,2.6135,2.6748,0.0000,112,483
walking,0,2.6465,2.7208,0.0000,112,484
walking,0,2.7530,2.7323,0.0000,112,484
walking,0,2.9456,2.6134,0.0000,112,482
walking,0,2.7490,2.6459,0.0000,112,483
walking,0,2.8733,2.7537,0.0000,112,483
walking,0,2.7856,2.9456,0.0000,112,484
walking,0,4.2000,2.7482,0.0000,112,484
walking,0,2.6142,2.8735,0.0000,112,484
walking,0,1.9144,2.7864,0.0000,112,483
walking,0,2.6489,4.1992,0.0000,112,478
walking,0,2.7655,2.6142,0.0000,112,484
walking,0,2.9997,1.9138,0.0000,112,484
walking,0,2.8652,2.6497,0.0000,112,484
walking,0,2.8971,2.7715,0.0000,112,484
walking,0,2.7811,3.0128,0.0000,112,483
walking,0,2.8455,2.8465,0.0000,112,484
walking,0,3.2090,2.8984,0.0000,112,482
walking,0,2.8779,2.7806,0.0000,112,484
walking,0,3.1977,2.8475,0.0000,112,482
walking,0,3.4986,3.2086,0.0000,112,479
walking,0,3.5408,2.8774,0.0000,112,481
walking,0,2.9153,3.1988,0.0000,112,484
walking,0,2.9934,3.4986,0.0000,112,481
walking,0,2.7537,3.5396,0.0000,112,473
walking,0,4.2194,2.9128,0.0000,112,484
walking,0,3.0702,2.9958,0.0000,112,484
walking,0,2.0149,2.7515,0.0000,112,484
walking,0,2.8855,4.2232,0.0000,112,480
walking,0,2.8406,3.0687,0.0000,112,480
walking,0,3.1016,2.0141,0.0000,112,480
walking,0,2.8003,2.8876,0.0000,112,484
walking,0,3.3410,2.8539,0.0000,112,484
walking,0,2.7730,3.0866,0.0000,112,484
walking,0,2.6718,2.7985,0.0000,112,483
walking,0,2.6675,3.3418,0.0000,112,484
walking,0,2.6099,2.7725,0.0000,112,484
walking,0,2.5929,2.6730,0.0000,112,483
walking,0,2.8491,2.6655,0.0000,112,484
walking,0,2.8214,2.6087,0.0000,112,483
walking,0,2.9215,2.5958,0.0000,112,480
walking,0,3.1392,2.8486,0.0000,112,482
walking,0,4.2303,2.8223,0.0000,112,482
walking,0,2.8074,2.9408,0.0000,112,483
walking,0,2.0849,3.1202,0.0000,112,484
walking,0,2.9814,4.2317,0.0000,112,482
walking,0,2.8474,2.8039,0.0000,112,484
walking,0,2.8584,2.0854,0.0000,112,480
walking,0,2.9054,2.9828,0.0000,112,484
walking,0,3.0701,2.8474,0.0000,112,484
walking,0,2.7391,2.8570,0.0000,112,483
walking,0,3.5109,2.9048,0.0000,112,482
walking,0,4.0101,3.0711,0.0000,112,482
walking,0,3.3553,2.7390,0.0000,112,484
walking,0,2.9344,3.5113,0.0000,112,484
walking,0,1.9941,4.0106,0.0000,112,477
walking,0,2.7544,3.3572,0.0000,112,484
walking,0,2.8840,2.9320,0.0000,112,484
walking,0,3.4426,1.9931,0.0000,112,480
walking,0,2.8495,2.7558,0.0000,112,484
walking,0,2.7894,2.8824,0.0000,112,479
walking,0,4.1660,3.4458,0.0000,112,479
walking,0,2.9175,2.8471,0.0000,112,475
walking,0,1.8990,2.7892,0.0000,112,479
walking,0,2.7418,4.1699,0.0000,112,479
walking,0,2.7656,2.9150,0.0000,112,479
walking,0,2.9065,1.8975,0.0000,112,478
walking,0,3.6960,2.7403,0.0000,112,478
walking,0,2.8553,2.7679,0.0000,112,479
walking,0,1.8540,2.9059,0.0000,112,479
walking,0,2.7042,3.6981,0.0000,112,477
walking,0,2.7394,2.8521,0.0000,112,474
walking,0,2.7772,1.8591,0.0000,112,477
walking,0,4.3048,2.7011,0.0000,112,478
walking,0,2.8848,2.7554,0.0000,112,479
walking,0,1.8499,2.7597,0.0000,112,476
walking,0,2.7363,4.3070,0.0000,112,479
walking,0,2.7635,2.8840,0.0000,36,479
walking,0,2.7604,1.8487,0.0000,36,479
walking,0,2.7554,2.7359,0.0000,36,479
walking,0,2.9095,2.7643,0.0000,36,478
walking,0,2.8676,2.7606,0.0000,36,479
walking,0,3.4500,2.7547,0.0000,36,477
walking,0,3.3619,2.9106,0.0000,36,479
walking,0,2.9377,2.8651,0.0000,36,478
walking,0,2.2578,3.4503,0.0000,36,479
walking,0,3.4686,3.3642,0.0000,36,479
walking,0,2.7598,2.9392,0.0000,36,477
walking,0,3.1052,2.2548,0.0000,36,478
walking,0,4.0578,3.4690,0.0000,36,475
walking,0,2.6253,2.7610,0.0000,36,477
walking,0,1.7622,3.1049,0.0000,36,479
walking,0,2.9691,4.0582,0.0000,36,479
walking,0,2.7999,2.6237,0.0000,36,479
walking,0,2.7481,1.7615,0.0000,36,478
walking,0,2.9561,2.9710,0.0000,36,481
walking,0,2.8690,2.7971,0.0000,36,479
walking,0,2.8936,2.7508,0.0000,36,480
walking,0,2.8918,2.9548,0.0000,36,478
walking,0,3.0159,2.8715,0.0000,36,481
walking,0,3.0220,2.8926,0.0000,36,476
walking,0,2.6827,2.8911,0.0000,36,481
walking,0,3.0478,3.0182,0.0000,36,480
walking,0,2.6429,3.0197,0.0000,36,471
walking,0,3.0003,2.6838,0.0000,36,472
walking,0,3.2080,3.0469,0.0000,36,472
walking,0,3.6930,2.6430,0.0000,36,471
walking,0,3.8151,3.0012,0.0000,36,470
walking,0,3.2307,3.2077,0.0000,36,471
walking,0,2.0010,3.6953,0.0000,36,471
walking,0,2.8110,3.8127,0.0000,36,471
walking,0,3.0799,3.2316,0.0000,36,471
walking,0,3.9592,1.9991,0.0000,36,471
walking,0,3.1716,2.8138,0.0000,36,472
walking,0,3.2105,3.0802,0.0000,36,469
walking,0,2.2235,3.9613,0.0000,36,472
walking,0,2.7152,3.1686,0.0000,36,470
walking,0,2.7083,3.2111,0.0000,36,472
walking,0,2.9283,2.2221,0.0000,36,472
walking,0,2.9563,2.7136,0.0000,36,471
walking,0,3.5498,2.7099,0.0000,36,472
walking,0,3.6881,2.9281,0.0000,36,472
walking,0,3.4047,2.9573,0.0000,36,470
walking,0,3.2229,3.5510,0.0000,36,472
walking,0,3.1713,3.6897,0.0000,36,471
walking,0,3.3350,3.4062,0.0000,36,472
walking,0,3.3422,3.2186,0.0000,36,469
walking,0,2.9300,3.1926,0.0000,36,472
walking,0,3.7017,3.3986,0.0000,36,472
walking,0,3.2754,3.2600,0.0000,36,472
walking,0,2.0360,2.9263,0.0000,36,471
walking,0,3.0770,3.7043,0.0000,36,470
walking,0,3.0980,3.2771,0.0000,36,472
walking,0,3.3788,2.0325,0.0000,36,470
walking,0,5.0419,3.0785,0.0000,36,471
walking,0,3.7098,3.0972,0.0000,36,472
walking,0,1.9374,3.3790,0.0000,36,462
walking,0,3.0266,5.0440,0.0000,36,454
walking,0,3.2009,3.7058,0.0000,36,454
walking,0,4.3527,1.9366,0.0000,36,454
walking,0,3.1674,3.0275,0.0000,36,454
walking,0,2.2247,3.2014,0.0000,36,453
walking,0,3.0543,4.3565,0.0000,36,453
walking,0,4.4060,3.1655,0.0000,36,443
walking,0,3.0774,2.2226,0.0000,36,454
walking,0,3.2821,3.0552,0.0000,36,453
walking,0,3.1642,4.4103,0.0000,36,453
walking,0,3.1148,3.0758,0.0000,36,454
walking,0,3.1615,3.2809,0.0000,36,454
walking,0,2.8019,3.1606,0.0000,36,453
walking,0,2.7268,3.1185,0.0000,36,452
walking,0,3.1593,3.1601,0.0000,36,453
walking,0,3.1334,2.8004,0.0000,36,454
walking,0,2.8396,2.7265,0.0000,36,452
walking,0,3.4174,3.1599,0.0000,36,451
walking,0,2.9899,3.1336,0.0000,36,454
walking,0,2.7272,2.8401,0.0000,36,452
walking,0,2.7823,3.4176,0.0000,36,454
walking,0,3.0126,2.9886,0.0000,36,454
walking,0,3.1828,2.7453,0.0000,36,454
walking,0,2.9505,2.7713,0.0000,36,454
walking,0,3.3230,3.0048,0.0000,36,454
walking,0,2.8178,3.1847,0.0000,36,454
walking,0,3.0622,2.9487,0.0000,36,453
walking,0,3.2052,3.3258,0.0000,36,329
walking,0,3.3805,2.8153,0.0000,36,329
walking,0,3.5631,3.0670,0.0000,36,329
walking,0,3.1148,3.2036,0.0000,36,328
walking,0,3.6056,3.3831,0.0000,36,329
walking,0,2.7506,3.5605,0.0000,36,328
walking,0,2.1844,3.1156,0.0000,36,323
walking,0,2.7931,3.6122,0.0000,36,328
walking,0,2.9909,2.7408,0.0000,36,329
walking,0,3.2612,2.1831,0.0000,36,329
walking,0,3.6489,2.7942,0.0000,36,327
walking,0,2.9711,2.9925,0.0000,36,329
walking,0,2.8169,3.2605,0.0000,36,328
walking,0,3.3400,3.6509,0.0000,36,328
walking,0,2.9800,2.9839,0.0000,36,329
walking,0,3.5582,2.8029,0.0000,36,327
walking,0,3.1416,3.3393,0.0000,36,329
walking,0,3.8319,2.9785,0.0000,36,329
walking,0,2.9793,3.5598,0.0000,36,324
walking,0,2.2418,3.1417,0.0000,36,320
walking,0,4.5222,3.8342,0.0000,36,320
walking,0,4.0812,2.9747,0.0000,36,319
walking,0,3.0935,2.2446,0.0000,36,320
walking,0,2.0978,4.5238,0.0000,36,318
walking,0,2.7106,4.0814,0.0000,36,318
walking,0,2.6738,3.0902,0.0000,36,316
walking,0,4.2689,2.0967,0.0000,36,316
walking,0,3.2523,2.7098,0.0000,36,316
walking,0,2.0109,2.6741,0.0000,36,316
walking,0,3.1812,4.2712,0.0000,36,316
walking,0,2.9311,3.2503,0.0000,36,316
walking,0,4.0017,2.0126,0.0000,36,313
walking,0,2.9663,3.1804,0.0000,36,314
walking,0,2.7528,2.9322,0.0000,36,316
walking,0,3.1575,4.0041,0.0000,36,316
walking,0,2.1025,2.9643,0.0000,36,316
walking,0,3.2871,2.7513,0.0000,36,314
walking,0,2.9208,3.1582,0.0000,36,316
walking,0,3.0512,2.1011,0.0000,36,316
walking,0,3.4688,3.2875,0.0000,36,315
walking,0,3.1731,2.9230,0.0000,36,316
walking,0,1.8745,3.0501,0.0000,36,316
walking,0,2.7252,3.4697,0.0000,36,316
walking,0,2.7349,3.1837,0.0000,36,316
walking,0,2.7037,1.8616,0.0000,36,311
walking,0,3.1708,2.7264,0.0000,36,310
walking,0,3.8973,2.7346,0.0000,36,311
walking,0,2.6403,2.7024,0.0000,36,309
walking,0,2.0033,3.1722,0.0000,36,310
walking,0,3.2182,3.8962,0.0000,10188,309
walking,0,2.6651,2.6408,0.0000,36,290
walking,0,2.3837,2.0022,0.0000,36,291
walking,0,2.5787,3.2199,0.0000,36,291
walking,0,2.4579,2.6669,0.0000,36,290
walking,0,2.8652,2.3785,0.0000,36,291
walking,0,2.6404,2.5798,0.0000,36,291
walking,0,2.9000,2.4573,0.0000,36,290
walking,0,2.9707,2.8674,0.0000,36,291
walking,0,3.2341,2.6402,0.0000,36,291
walking,0,2.6288,2.9025,0.0000,36,291
walking,0,2.0298,2.9704,0.0000,36,291
walking,0,2.5460,3.2308,0.0000,36,291
walking,0,2.8164,2.6300,0.0000,36,290
walking,0,2.4847,2.0289,0.0000,36,291
walking,0,2.5641,2.5463,0.0000,36,290
walking,0,2.3697,2.8167,0.0000,36,291
walking,0,2.3337,2.4845,0.0000,36,290
walking,0,2.1838,2.5636,0.0000,36,291
walking,0,2.2499,2.3684,0.0000,36,291
walking,0,2.5844,2.3328,0.0000,36,286
walking,0,2.4289,2.1843,0.0000,36,291
walking,0,2.3740,2.2498,0.0000,36,291
walking,0,2.5801,2.5864,0.0000,36,291
walking,0,2.3057,2.4269,0.0000,36,291
walking,0,2.2631,2.3759,0.0000,36,290
walking,0,1.6727,2.5799,0.0000,36,280
walking,0,18.1912,2.3050,0.0000,36,288
walking,0,3.1244,2.2699,0.0000,36,288
walking,0,1.9337,1.6657,0.0000,36,288
walking,0,3.0708,18.2021,0.0000,36,286
walking,0,2.7968,3.1153,0.0000,36,287
walking,0,3.4332,1.9327,0.0000,36,287
walking,0,2.4343,3.0736,0.0000,36,288
walking,0,3.8840,2.7940,0.0000,10704,288
walking,0,2.3477,3.4331,0.0000,36,219
walking,0,1.5041,2.4353,0.0000,36,215
walking,0,2.4948,3.8845,0.0000,36,215
walking,0,2.3861,2.3466,0.0000,36,215
walking,0,2.4391,1.5037,0.0000,36,215
walking,0,2.2070,2.4954,0.0000,36,215
walking,0,2.6465,2.3875,0.0000,36,215
walking,0,2.0739,2.4382,0.0000,36,215
walking,0,2.3181,2.2066,0.0000,36,215
walking,0,1.9543,2.6459,0.0000,36,214
walking,0,3.2248,2.0740,0.0000,36,215
walking,0,2.2548,2.3177,0.0000,36,214
walking,0,3.4363,1.9557,0.0000,36,214
walking,0,2.2269,3.2239,0.0000,36,214
walking,0,1.5543,2.2550,0.0000,36,213
walking,0,2.4799,3.4392,0.0000,36,214
walking,0,2.2639,2.2251,0.0000,36,214
walking,0,2.9551,1.5540,0.0000,36,214
walking,0,2.1388,2.4814,0.0000,36,211
walking,0,1.9861,2.2619,0.0000,36,210
walking,0,1.4001,2.9556,0.0000,36,211
walking,0,2.2135,2.1366,0.0000,36,211
walking,0,20.1815,1.9854,0.0000,36,211
walking,0,3.4291,1.3995,0.0000,36,208
walking,0,2.2061,2.2154,0.0000,36,209
walking,0,1.5552,20.1974,0.0000,36,206
walking,0,3.3349,3.4144,0.0000,36,206
walking,0,2.1305,2.2057,0.0000,36,206
walking,0,5.9199,1.5545,0.0000,36,205
walking,0,13.0854,3.3352,0.0000,36,206
walking,0,2.3225,2.1308,0.0000,36,206
walking,0,2.0518,5.9193,0.0000,36,206
walking,0,1.7901,13.0912,0.0000,36,206
walking,0,1.3578,2.3181,0.0000,36,206
walking,0,2.7179,2.0489,0.0000,36,206
walking,0,2.5404,1.7890,0.0000,36,205
walking,0,2.2799,1.3596,0.0000,36,206
walking,0,2.2310,2.7186,0.0000,36,203
walking,0,1.9829,2.5441,0.0000,36,203
walking,0,1.9309,2.2784,0.0000,36,203
walking,0,2.4471,2.2289,0.0000,36,203
walking,0,2.4431,1.9813,0.0000,36,203
walking,0,2.2495,1.9326,0.0000,36,203
walking,0,2.3082,2.4482,0.0000,36,199
walking,0,2.1796,2.4424,0.0000,36,195
walking,0,1.7354,2.2492,0.0000,36,199
walking,0,2.3144,2.3078,0.0000,36,199
walking,0,2.5450,2.1796,0.0000,36,199
walking,0,2.7635,1.7357,0.0000,36,199
walking,0,2.6620,2.3145,0.0000,36,199
walking,0,3.2468,2.5440,0.0000,36,196
walking,0,2.5773,2.7637,0.0000,36,197
walking,0,1.8658,2.6640,0.0000,36,197
walking,0,2.2794,3.2502,0.0000,36,195
walking,0,2.9571,2.5767,0.0000,36,197
walking,0,2.3513,1.8626,0.0000,36,197
walking,0,2.3325,2.2788,0.0000,36,197
walking,0,2.2619,2.9595,0.0000,36,197
walking,0,1.6983,2.3509,0.0000,36,194
walking,0,2.3504,2.3303,0.0000,36,197
walking,0,2.1504,2.2648,0.0000,36,197
walking,0,3.0250,1.6975,0.0000,36,197
walking,0,2.5381,2.3477,0.0000,36,196
walking,0,2.5019,2.1526,0.0000,36,197
walking,0,2.2765,3.0270,0.0000,36,197
walking,0,2.0571,2.5358,0.0000,36,197
walking,0,1.7851,2.5031,0.0000,36,196
walking,0,2.2087,2.2755,0.0000,36,197
walking,0,2.9218,2.0550,0.0000,36,197
walking,0,2.5835,1.7875,0.0000,36,194
walking,0,1.6528,2.2087,0.0000,36,194
walking,0,2.3351,2.9212,0.0000,36,194
walking,0,3.5522,2.5837,0.0000,36,194
walking,0,2.6465,1.6534,0.0000,36,194
walking,0,1.6199,2.3348,0.0000,36,193
walking,0,2.5041,3.5549,0.0000,36,194
walking,0,3.1522,2.6448,0.0000,36,194
walking,0,2.1924,1.6183,0.0000,36,194
walking,0,1.9436,2.5066,0.0000,36,194
walking,0,2.3778,3.1511,0.0000,36,194
walking,0,2.8382,2.1909,0.0000,36,190
walking,0,2.4864,1.9437,0.0000,36,190
walking,0,1.7461,2.3793,0.0000,36,189
walking,0,2.1040,2.8381,0.0000,36,190
walking,0,2.5704,2.4858,0.0000,36,190
walking,0,2.2395,1.7454,0.0000,36,189
walking,0,3.2712,2.1038,0.0000,36,190
walking,0,2.4555,2.5706,0.0000,36,190
walking,0,2.2762,2.2377,0.0000,36,190
walking,0,1.7774,3.2756,0.0000,36,189
walking,0,2.2356,2.4548,0.0000,36,190
walking,0,2.1818,2.2746,0.0000,36,188
walking,0,2.6731,1.7783,0.0000,36,190
walking,0,2.3183,2.2345,0.0000,36,190
walking,0,1.5047,2.1811,0.0000,36,189
walking,0,1.9476,2.6725,0.0000,36,190
walking,0,2.1622,2.3194,0.0000,36,190
walking,0,2.0569,1.5042,0.0000,36,190
walking,0,2.9422,1.9485,0.0000,36,190
walking,0,2.2554,2.1617,0.0000,36,188
walking,0,1.6570,2.0560,0.0000,36,190
walking,0,2.2612,2.9435,0.0000,36,190
walking,0,2.4730,2.2558,0.0000,36,190
walking,0,2.4001,1.6557,0.0000,36,190
walking,0,2.5847,2.2623,0.0000,36,190
walking,0,1.6480,2.4738,0.0000,36,189
walking,0,2.0966,2.3987,0.0000,36,190
walking,0,2.1836,2.5839,0.0000,36,190
walking,0,2.3102,1.6487,0.0000,36,190
walking,0,2.2735,2.0968,0.0000,36,190
walking,0,2.1014,2.1837,0.0000,36,190
walking,0,2.1299,2.3107,0.0000,36,190
walking,0,2.1542,2.2718,0.0000,36,189
walking,0,1.9954,2.1015,0.0000,36,190
walking,0,2.0033,2.1302,0.0000,36,188
walking,0,2.0546,2.1541,0.0000,36,190
walking,0,2.4067,1.9952,0.0000,36,189
walking,0,2.1740,2.0031,0.0000,36,189
walking,0,2.2407,2.0563,0.0000,36,190
walking,0,2.8413,2.4061,0.0000,36,190
walking,0,2.4907,2.1743,0.0000,36,189
walking,0,1.5925,2.2430,0.0000,36,190
walking,0,2.4836,2.8394,0.0000,36,191
walking,0,3.3862,2.4935,0.0000,36,190
walking,0,2.4419,1.5887,0.0000,36,191
walking,0,1.6100,2.4846,0.0000,36,191
walking,0,2.1410,3.3870,0.0000,36,191
walking,0,2.1800,2.4409,0.0000,36,191
walking,0,2.7135,1.6088,0.0000,10188,191
walking,0,2.2855,2.1412,0.0000,36,153
walking,0,1.9781,2.1804,0.0000,36,154
walking,0,1.9022,2.7142,0.0000,36,154
walking,0,1.8099,2.3196,0.0000,36,154
walking,0,1.7588,1.9433,0.0000,36,154
walking,0,1.7997,1.9004,0.0000,36,154
walking,0,1.8943,1.8107,0.0000,36,154
walking,0,1.7080,1.7572,0.0000,36,154
walking,0,2.0105,1.8005,0.0000,36,152
walking,0,1.7664,1.8940,0.0000,36,154
walking,0,1.4041,1.7085,0.0000,36,154
walking,0,6.6947,2.0113,0.0000,36,154
walking,0,2.0432,1.7646,0.0000,36,154
walking,0,1.6327,1.4039,0.0000,36,154
walking,0,1.9004,6.7007,0.0000,36,154
walking,0,2.0018,2.0396,0.0000,36,154
walking,0,1.8469,1.6326,0.0000,36,154
walking,0,1.8676,1.8999,0.0000,36,154
walking,0,1.9071,2.0017,0.0000,36,154
walking,0,1.6390,1.8450,0.0000,36,154
walking,0,1.7214,1.8697,0.0000,36,154
walking,0,1.7450,1.9068,0.0000,36,154
walking,0,1.9409,1.6385,0.0000,36,154
walking,0,1.7832,1.7218,0.0000,36,154
walking,0,1.9553,1.7455,0.0000,36,153
walking,0,1.9532,1.9405,0.0000,36,154
walking,0,15.6797,1.7830,0.0000,36,154
walking,0,2.4409,1.9562,0.0000,36,154
walking,0,1.5326,1.9544,0.0000,36,122
walking,0,2.1306,15.6879,0.0000,36,122
walking,0,1.9059,2.4308,0.0000,36,122
walking,0,2.1447,1.5336,0.0000,36,122
walking,0,2.0252,2.1315,0.0000,36,122
walking,0,2.1625,1.9046,0.0000,36,120
walking,0,1.8848,2.1444,0.0000,36,122
walking,0,2.1875,2.0267,0.0000,36,122
walking,0,1.9121,2.1621,0.0000,36,122
walking,0,1.9649,1.8837,0.0000,36,122
walking,0,2.4430,2.1890,0.0000,36,122
walking,0,2.1653,1.9103,0.0000,36,122
walking,0,1.9159,1.9647,0.0000,36,120
walking,0,1.8061,2.4446,0.0000,36,120
walking,0,2.2311,2.1636,0.0000,36,120
walking,0,2.3663,1.9173,0.0000,36,120
walking,0,1.7776,1.8057,0.0000,36,120
walking,0,1.5995,2.2321,0.0000,36,120
walking,0,1.9152,2.3645,0.0000,36,119
walking,0,1.8669,1.7772,0.0000,36,120
walking,0,1.9100,1.6015,0.0000,36,119
walking,0,1.9556,1.9155,0.0000,36,120
walking,0,2.4743,1.8653,0.0000,36,120
walking,0,2.1414,1.9083,0.0000,36,120
walking,0,1.7594,1.9583,0.0000,36,120
walking,0,1.2885,2.4738,0.0000,36,120
walking,0,1.6485,2.1389,0.0000,36,120
walking,0,1.2606,1.7612,0.0000,36,120
walking,0,11.2612,1.2876,0.0000,36,120
walking,0,3.1029,1.6490,0.0000,36,120
walking,0,2.3997,1.2590,0.0000,36,120
walking,0,1.6517,11.2666,0.0000,36,120
walking,0,2.0783,3.1025,0.0000,36,120
walking,0,1.6870,2.4000,0.0000,36,120
walking,0,1.7840,1.6481,0.0000,36,120
walking,0,1.5956,2.0783,0.0000,36,119
walking,0,2.7127,1.6858,0.0000,36,120
walking,0,1.8315,1.7861,0.0000,36,120
walking,0,1.9944,1.5952,0.0000,36,120
walking,0,1.9895,2.7130,0.0000,36,120
walking,0,1.8460,1.8324,0.0000,36,120
walking,0,1.7476,1.9942,0.0000,36,120
walking,0,1.8176,1.9878,0.0000,36,120
walking,0,2.4291,1.8451,0.0000,36,120
walking,0,2.7852,1.7485,0.0000,36,120
walking,0,2.5312,1.8176,0.0000,36,120
walking,0,1.8868,2.4298,0.0000,36,120
walking,0,1.7086,2.7859,0.0000,36,120
walking,0,1.8511,2.5313,0.0000,36,122
walking,0,1.8340,1.8859,0.0000,36,122
walking,0,1.8973,1.7077,0.0000,36,122
walking,0,2.4380,1.8507,0.0000,36,122
walking,0,1.8516,1.8347,0.0000,36,122
walking,0,1.7401,1.8974,0.0000,36,122
walking,0,1.9127,2.4384,0.0000,36,122
walking,0,2.0368,1.8670,0.0000,36,119
walking,0,1.8691,1.7248,0.0000,36,122
walking,0,1.5371,1.9139,0.0000,36,122
walking,0,9.4186,2.0388,0.0000,36,122
walking,0,2.4803,1.8654,0.0000,36,122
walking,0,1.9257,1.5357,0.0000,36,119
walking,0,2.4014,9.4309,0.0000,36,119
walking,0,1.9872,2.4767,0.0000,36,119
walking,0,1.9792,1.9205,0.0000,36,119
walking,0,1.8193,2.4018,0.0000,36,119
walking,0,2.0851,1.9863,0.0000,36,119
walking,0,2.0965,1.9772,0.0000,36,119
walking,0,1.8984,1.8189,0.0000,36,119
walking,0,2.0266,2.0889,0.0000,36,119
walking,0,1.4179,2.0949,0.0000,36,119
walking,0,2.0724,1.8974,0.0000,36,119
walking,0,2.4721,2.0267,0.0000,36,119
walking,0,2.0842,1.4191,0.0000,36,119
walking,0,2.0484,2.0711,0.0000,36,119
walking,0,1.9348,2.4720,0.0000,36,117
walking,0,2.2087,2.0849,0.0000,36,119
walking,0,2.1807,2.0488,0.0000,36,119
walking,0,1.9999,1.9333,0.0000,36,112
walking,0,3.2231,2.2118,0.0000,36,112
walking,0,2.1212,2.1791,0.0000,36,112
walking,0,1.8672,1.9979,0.0000,36,112
walking,0,2.6562,3.2320,0.0000,36,112
walking,0,2.0595,2.1139,0.0000,36,112
walking,0,1.7514,1.8665,0.0000,36,110
walking,0,1.6368,2.6572,0.0000,36,112
walking,0,2.0193,2.0594,0.0000,36,112
walking,0,1.3736,1.7501,0.0000,36,112
walking,0,2.4269,1.6361,0.0000,36,112
walking,0,12.0740,2.0208,0.0000,36,112
walking,0,3.2443,1.3717,0.0000,36,111
walking,0,2.0829,2.4283,0.0000,36,110
walking,0,2.0444,12.0810,0.0000,36,110
walking,0,1.7594,3.2392,0.0000,36,110
walking,0,1.9538,2.0838,0.0000,36,110
walking,0,1.8752,2.0419,0.0000,36,110
walking,0,1.8764,1.7577,0.0000,36,110
walking,0,1.7640,1.9562,0.0000,36,110
walking,0,1.7305,1.8748,0.0000,36,110
walking,0,1.3212,1.8789,0.0000,36,110
walking,0,1.7877,1.7615,0.0000,36,110
walking,0,2.0667,1.7308,0.0000,36,110
walking,0,2.3127,1.3199,0.0000,36,110
